Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST_2628,40,129636,24249,378,12,No
CUST_2629,30,124970,40343,688,36,Yes
CUST_2630,44,69294,17714,834,60,Yes
CUST_2631,55,98015,43953,373,12,Yes
CUST_2632,46,54178,13656,304,36,No
CUST_2633,57,32665,10741,762,12,No
CUST_2634,58,149604,21661,381,24,No
CUST_2635,41,20534,36555,836,48,No
CUST_2636,60,111828,33690,704,24,No
CUST_2637,59,56132,37833,813,24,No
CUST_2638,41,135720,42030,577,60,No
CUST_2639,30,56110,10704,523,36,No
CUST_2640,58,78754,46362,367,48,No
CUST_2641,24,83580,17175,619,24,No
CUST_2642,40,42469,17696,318,48,No
CUST_2643,37,84016,44023,642,36,No
CUST_2644,27,66233,45209,642,12,No
CUST_2645,24,122804,33054,396,24,Yes
CUST_2646,49,149863,26076,351,36,No
CUST_2647,34,86708,19986,474,48,No
CUST_2648,23,78232,19440,637,36,Yes
CUST_2649,44,113450,12960,652,12,Yes
CUST_2650,57,106437,27462,690,36,No
CUST_2651,36,126311,22821,414,48,Yes
CUST_2652,24,54409,32258,647,24,Yes
CUST_2653,44,135159,32353,300,24,No
CUST_2654,54,39324,28416,362,60,No
CUST_2655,50,28738,27115,525,48,No
CUST_2656,38,123030,29968,722,60,No
CUST_2657,39,130093,27731,318,60,No
CUST_2658,51,44054,27785,330,12,Yes
CUST_2659,39,49709,44397,323,48,Yes
CUST_2660,39,129321,18828,510,24,Yes
CUST_2661,42,105643,9541,460,48,No
CUST_2662,44,148805,45644,554,12,Yes
CUST_2663,32,20363,18311,413,48,Yes
CUST_2664,50,30358,35531,803,48,No
CUST_2665,58,121613,19588,519,60,No
CUST_2666,51,135233,17380,656,48,No
CUST_2667,56,23240,47645,468,60,No
CUST_2668,39,92201,22818,823,60,No
CUST_2669,56,65689,35857,541,36,Yes
CUST_2670,50,21936,26711,674,12,Yes
CUST_2671,53,132272,10097,438,60,No
CUST_2672,38,111074,33393,396,48,Yes
CUST_2673,48,63965,27076,446,60,Yes
CUST_2674,31,97534,23738,481,60,No
CUST_2675,53,20882,34317,356,60,Yes
CUST_2676,37,40224,44229,341,24,Yes
CUST_2677,26,125227,12044,842,24,No
CUST_2678,24,143750,10497,301,24,Yes
CUST_2679,40,139299,18751,587,24,No
CUST_2680,47,145865,34882,437,36,No
CUST_2681,35,132012,47072,811,60,No
CUST_2682,26,143745,48194,521,36,Yes
CUST_2683,34,50825,48826,630,48,No
CUST_2684,31,90740,27449,703,12,No
CUST_2685,59,48885,49028,807,36,No
CUST_2686,29,60056,38402,426,24,No
CUST_2687,46,23203,37543,564,24,Yes
CUST_2688,36,80241,34362,314,48,No
CUST_2689,25,22244,32315,525,60,No
CUST_2690,30,118322,32746,404,12,No
CUST_2691,23,135329,15057,792,36,No
CUST_2692,33,88619,47915,618,60,Yes
CUST_2693,63,41584,26061,518,60,No
CUST_2694,50,28521,39157,576,36,No
CUST_2695,26,70017,16322,640,36,No
CUST_2696,37,53541,9276,751,36,Yes
CUST_2697,39,49063,17306,668,36,No
CUST_2698,62,90268,39017,773,24,No
CUST_2699,55,145234,32742,489,60,Yes
CUST_2700,46,146218,36600,718,60,No
CUST_2701,25,138206,22629,794,24,No
CUST_2702,49,84952,13245,338,60,No
CUST_2703,57,113054,36414,461,36,No
CUST_2704,40,59563,48870,420,12,No
CUST_2705,41,59752,35098,698,60,No
CUST_2706,30,115233,15588,561,12,No
CUST_2707,25,22567,5442,428,12,No
CUST_2708,56,36121,44744,839,24,No
CUST_2709,26,21674,42443,655,48,Yes
CUST_2710,46,96411,16803,731,60,No
CUST_2711,24,129876,45721,364,24,No
CUST_2712,59,86275,42145,517,24,Yes
CUST_2713,59,87081,15599,726,12,No
CUST_2714,55,49140,12058,373,60,Yes
CUST_2715,21,145139,22206,759,24,No
CUST_2716,44,29327,16894,724,36,No
CUST_2717,56,90663,7939,491,24,Yes
CUST_2718,26,43331,27149,488,36,Yes
CUST_2719,61,43004,6031,311,48,Yes
CUST_2720,64,127369,15208,538,36,Yes
CUST_2721,51,139243,5562,752,36,No
CUST_2722,40,30492,48498,682,12,No
CUST_2723,44,74797,25951,347,24,No
CUST_2724,45,78095,33351,616,48,No
CUST_2725,56,33749,23680,508,24,Yes
CUST_2726,41,83217,26586,846,36,No
CUST_2727,50,109044,14308,418,36,Yes
CUST_2728,44,29045,14609,614,24,Yes
CUST_2729,64,40116,34495,335,48,No
CUST_2730,62,38667,22675,762,48,No
CUST_2731,50,95057,33064,702,12,No
CUST_2732,42,94205,13720,406,36,No
CUST_2733,48,47302,47940,338,36,No
CUST_2734,27,31283,19457,479,12,No
CUST_2735,55,50935,7939,311,24,No
CUST_2736,48,92534,43203,638,36,No
CUST_2737,34,114342,28365,847,24,No
CUST_2738,30,51624,10392,425,48,Yes
CUST_2739,36,33440,30905,362,60,No
CUST_2740,36,131001,12972,381,12,Yes
CUST_2741,51,66501,35653,598,36,Yes
CUST_2742,62,107333,31329,333,12,Yes
CUST_2743,45,21269,24184,348,48,Yes
CUST_2744,33,27868,19799,356,48,No
CUST_2745,26,50251,20052,408,48,No
CUST_2746,64,97909,11044,816,48,No
CUST_2747,29,104523,24871,323,60,No
CUST_2748,56,58729,28767,520,24,No
CUST_2749,63,35734,25234,614,24,No
CUST_2750,40,62429,26381,593,60,No
CUST_2751,38,61337,22274,309,24,Yes
CUST_2752,63,60325,27304,780,48,No
CUST_2753,41,103600,22572,566,24,Yes
CUST_2754,24,82514,43412,387,12,No
CUST_2755,53,28433,30965,754,24,No
CUST_2756,47,133957,23384,832,12,No
CUST_2757,27,29111,22855,447,36,No
CUST_2758,26,123986,22920,730,12,Yes
CUST_2759,35,83753,21702,541,12,Yes
CUST_2760,38,133783,42921,365,48,No
CUST_2761,52,100583,6894,677,48,Yes
CUST_2762,31,93620,35985,687,48,No
CUST_2763,40,41751,33287,508,12,No
CUST_2764,44,36453,12991,714,60,No
CUST_2765,35,105844,20439,315,48,Yes
CUST_2766,27,58968,34084,596,48,No
CUST_2767,41,50077,47235,519,12,No
CUST_2768,62,128582,32659,666,36,No
CUST_2769,46,54775,29976,528,36,No
CUST_2770,64,78144,43703,739,24,No
CUST_2771,34,68570,22107,831,36,No
CUST_2772,57,66097,7329,749,48,No
CUST_2773,41,44503,47095,335,60,No
CUST_2774,38,22779,7770,721,24,No
CUST_2775,25,106840,9846,488,60,Yes
CUST_2776,23,20755,21651,477,60,Yes
CUST_2777,43,59263,19633,614,48,No
CUST_2778,46,128491,18628,319,12,Yes
CUST_2779,57,75087,5569,681,12,Yes
CUST_2780,44,62281,6973,442,12,No
CUST_2781,39,71482,40590,361,36,No
CUST_2782,45,74857,38038,541,12,Yes
CUST_2783,41,142989,12641,537,48,Yes
CUST_2784,32,37400,13930,430,36,Yes
CUST_2785,61,60115,11680,422,12,No
CUST_2786,53,34249,6257,739,60,No
CUST_2787,24,133183,13250,641,48,No
CUST_2788,62,66825,43138,718,48,No
CUST_2789,27,130361,33757,754,24,No
CUST_2790,42,44600,9858,497,48,Yes
CUST_2791,53,57706,46349,581,60,No
CUST_2792,37,39222,18491,300,48,No
CUST_2793,44,119041,30294,631,24,Yes
CUST_2794,54,124504,11908,511,48,Yes
CUST_2795,48,61139,15844,386,48,No
CUST_2796,63,134919,42629,360,24,No
CUST_2797,61,136605,7911,394,48,Yes
CUST_2798,59,61302,13991,446,36,No
CUST_2799,42,114684,16572,545,48,No
CUST_2800,37,107838,48066,596,12,No
CUST_2801,54,88159,34693,422,12,Yes
CUST_2802,26,28646,45004,755,36,No
CUST_2803,26,33543,43333,698,48,Yes
CUST_2804,54,114496,22493,530,60,No
CUST_2805,21,148212,44697,833,48,No
CUST_2806,30,42785,22634,701,12,No
CUST_2807,41,98353,29561,429,24,No
CUST_2808,25,51406,23033,591,36,Yes
CUST_2809,22,108992,12351,575,24,No
CUST_2810,42,71428,30921,675,60,No
CUST_2811,22,43777,24340,354,48,No
CUST_2812,30,77939,19901,325,60,Yes
CUST_2813,54,73026,15638,740,24,No
CUST_2814,36,106450,43596,496,48,No
CUST_2815,59,49553,26378,542,60,No
CUST_2816,42,43548,49324,489,12,Yes
CUST_2817,32,83221,27820,575,12,No
CUST_2818,44,57265,30060,708,36,Yes
CUST_2819,60,145549,37642,639,12,No
CUST_2820,58,60701,30378,452,12,No
CUST_2821,30,71287,13150,697,24,No
CUST_2822,55,26727,47875,743,12,No
CUST_2823,52,130460,29059,726,12,No
CUST_2824,27,70717,39525,786,24,No
CUST_2825,41,52427,23193,503,12,Yes
CUST_2826,40,36692,48967,411,12,No
CUST_2827,46,51625,32801,624,36,No
CUST_2828,24,44918,31246,557,12,No
CUST_2829,42,126931,17807,827,12,No
CUST_2830,35,61136,22535,649,36,No
CUST_2831,60,134826,10492,734,24,No
CUST_2832,41,134881,36357,725,12,No
CUST_2833,35,72409,11302,579,60,No
CUST_2834,42,35577,37314,670,24,No
CUST_2835,48,105155,9747,548,24,Yes
CUST_2836,34,131776,46170,480,12,Yes
CUST_2837,47,119246,15686,377,36,Yes
CUST_2838,61,122924,42449,635,24,No
CUST_2839,60,146759,23891,349,36,Yes
CUST_2840,48,140408,41196,384,60,No
CUST_2841,46,101731,34928,303,36,No
CUST_2842,22,47689,12494,616,48,No
CUST_2843,45,31154,41723,410,36,No
CUST_2844,23,124657,34877,633,24,No
CUST_2845,28,114948,32981,432,36,Yes
CUST_2846,64,41341,19026,418,36,No
CUST_2847,53,117554,25422,649,48,No
CUST_2848,62,94681,14244,841,48,No
CUST_2849,55,127798,38481,354,12,No
CUST_2850,26,66330,28644,660,24,No
CUST_2851,59,138069,48848,752,12,No
CUST_2852,43,107759,13521,629,48,No
CUST_2853,45,88416,6746,518,36,No
CUST_2854,63,145067,22591,507,48,Yes
CUST_2855,39,106807,31718,384,60,Yes
CUST_2856,25,53313,7696,544,36,Yes
CUST_2857,31,66900,17012,634,12,No
CUST_2858,32,98840,19688,511,36,No
CUST_2859,30,54695,28457,482,60,Yes
CUST_2860,28,50225,10036,432,48,Yes
CUST_2861,44,106072,44895,649,24,No
CUST_2862,48,116367,34960,581,24,Yes
CUST_2863,61,69156,41486,592,24,No
CUST_2864,56,97209,27159,568,48,No
CUST_2865,57,107453,12910,496,24,No
CUST_2866,41,47829,7693,836,60,No
CUST_2867,28,100908,20858,319,48,No
CUST_2868,29,45938,33810,704,24,No
CUST_2869,35,79164,25092,414,12,No
CUST_2870,60,74530,28243,325,48,Yes
CUST_2871,38,140921,35505,694,48,No
CUST_2872,62,88199,12692,680,36,No
CUST_2873,40,80282,33555,822,24,No
CUST_2874,26,67801,11398,838,12,No
CUST_2875,32,29465,12252,382,60,No
CUST_2876,22,23326,16721,849,48,Yes
CUST_2877,27,23659,22939,744,60,No
CUST_2878,36,80289,16825,386,60,No
CUST_2879,23,47594,30251,686,60,No
CUST_2880,23,135819,41955,697,36,No
CUST_2881,47,24763,29151,585,60,No
CUST_2882,63,108657,5036,668,24,No
CUST_2883,60,30828,33412,721,24,No
CUST_2884,58,67588,23171,742,12,No
CUST_2885,53,31221,44051,819,12,No
CUST_2886,48,31211,37761,587,60,No
CUST_2887,21,33569,20202,394,60,Yes
CUST_2888,28,116894,13060,340,36,Yes
CUST_2889,57,57860,13065,630,60,No
CUST_2890,52,91558,34873,454,60,Yes
CUST_2891,63,65337,41648,803,60,Yes
CUST_2892,57,72311,10932,574,48,Yes
CUST_2893,24,33515,31470,478,48,No
CUST_2894,50,91695,13328,436,36,No
CUST_2895,26,142006,11333,479,36,No
CUST_2896,39,131527,16268,481,24,No
CUST_2897,52,126749,10067,558,36,Yes
CUST_2898,29,107227,49843,542,24,Yes
CUST_2899,32,44904,22045,395,60,Yes
CUST_2900,31,79935,45741,496,36,Yes
CUST_2901,36,63790,27770,825,36,No
CUST_2902,21,88580,47770,686,36,Yes
CUST_2903,41,95148,12887,707,24,No
CUST_2904,50,25636,38182,568,24,No
CUST_2905,33,97129,37370,470,12,No
CUST_2906,54,134483,44618,469,24,No
CUST_2907,24,22892,29918,458,24,No
CUST_2908,48,41672,40497,808,48,Yes
CUST_2909,58,25812,33026,746,36,No
CUST_2910,51,116621,16929,381,24,Yes
CUST_2911,47,148177,41665,356,36,No
CUST_2912,25,20654,39937,818,36,No
CUST_2913,45,74633,18563,411,48,No
CUST_2914,23,37143,33546,347,36,No
CUST_2915,53,75934,17888,675,24,No
CUST_2916,24,87334,42338,332,36,No
CUST_2917,45,123463,39283,803,12,No
CUST_2918,40,145851,21958,302,12,No
CUST_2919,54,49087,17634,785,48,No
CUST_2920,46,31618,24251,815,24,No
CUST_2921,25,28446,24928,341,48,Yes
CUST_2922,55,107182,42245,308,12,Yes
CUST_2923,48,122127,21455,441,24,No
CUST_2924,49,68867,32144,735,36,Yes
CUST_2925,29,71028,33013,326,24,No
CUST_2926,58,80101,26876,342,60,Yes
CUST_2927,26,47200,31962,430,24,No
CUST_2928,39,115107,33084,515,36,No
CUST_2929,64,108074,47319,819,60,No
CUST_2930,31,126091,26143,644,48,No
CUST_2931,22,81465,31091,807,24,Yes
CUST_2932,64,129500,19179,712,48,No
CUST_2933,64,106436,37807,545,24,Yes
CUST_2934,29,138422,15222,748,12,No
CUST_2935,41,144124,28949,320,12,No
CUST_2936,44,107892,21116,707,36,No
CUST_2937,54,108559,42564,756,12,No
CUST_2938,42,140044,42374,743,60,No
CUST_2939,23,59148,22667,564,60,Yes
CUST_2940,32,102928,13775,483,24,No
CUST_2941,48,40698,34655,526,48,Yes
CUST_2942,50,62470,19193,847,60,No
CUST_2943,46,112071,19676,545,24,Yes
CUST_2944,41,71660,35776,372,48,Yes
CUST_2945,48,73910,48225,449,12,No
CUST_2946,46,55450,22199,812,24,Yes
CUST_2947,53,76463,20066,368,48,No
CUST_2948,41,53757,23895,529,36,No
CUST_2949,55,98012,5246,371,36,Yes
CUST_2950,54,126750,26209,696,60,No
CUST_2951,61,147043,44284,383,48,Yes
CUST_2952,38,90247,21800,598,36,Yes
CUST_2953,31,92015,28086,592,60,Yes
CUST_2954,43,51390,25101,522,24,No
CUST_2955,42,76116,21491,515,24,Yes
CUST_2956,37,33161,32207,530,48,No
CUST_2957,25,52152,46798,704,48,No
CUST_2958,64,100171,25897,468,48,Yes
CUST_2959,31,126379,34492,628,48,No
CUST_2960,50,115833,6421,725,36,No
CUST_2961,35,40836,37015,495,36,No
CUST_2962,47,110367,17970,825,60,No
CUST_2963,55,86543,12283,376,36,No
CUST_2964,53,75648,33488,576,24,Yes
CUST_2965,40,46331,20945,765,60,No
CUST_2966,36,125992,5255,747,36,No
CUST_2967,54,30763,16019,619,48,No
CUST_2968,22,89444,20487,459,36,No
CUST_2969,55,113109,46797,791,12,No
CUST_2970,60,39187,24346,612,60,No
CUST_2971,48,31957,40050,460,36,No
CUST_2972,59,24379,13744,607,36,No
CUST_2973,26,47959,29756,445,24,No
CUST_2974,29,102018,22861,695,48,No
CUST_2975,40,143076,30146,388,48,Yes
CUST_2976,21,47105,47687,607,24,No
CUST_2977,28,20877,26976,845,24,No
CUST_2978,43,68353,5591,670,12,No
CUST_2979,23,103788,11277,750,60,No
CUST_2980,24,116870,7260,466,48,Yes
CUST_2981,45,104585,48907,691,24,No
CUST_2982,58,103308,5347,790,24,No
CUST_2983,35,71567,29741,449,60,Yes
CUST_2984,41,77913,42211,767,24,No
CUST_2985,55,22637,48856,342,12,Yes
CUST_2986,34,92778,46542,328,60,No
CUST_2987,56,62025,11869,330,12,No
CUST_2988,32,126917,33082,427,36,Yes
CUST_2989,37,121187,27080,593,48,No
CUST_2990,59,119508,33979,740,24,No
CUST_2991,29,102464,24422,687,60,Yes
CUST_2992,55,48742,40613,823,12,Yes
CUST_2993,33,31831,27993,846,48,No
CUST_2994,35,133768,17386,409,48,Yes
CUST_2995,38,135911,39033,627,24,No
CUST_2996,53,105092,17938,704,48,No
CUST_2997,26,110879,16159,544,24,No
CUST_2998,47,108370,7274,462,36,Yes
CUST_2999,43,146537,23854,698,24,No
CUST_3000,47,66762,36815,698,12,Yes
CUST_3001,54,124824,15482,792,48,No
CUST_3002,58,118958,23961,538,48,No
CUST_3003,34,108741,25044,764,48,No
CUST_3004,56,38830,38836,331,24,No
CUST_3005,28,75044,26975,422,60,Yes
CUST_3006,55,93948,19706,833,24,Yes
CUST_3007,39,89202,10974,409,12,No
CUST_3008,50,57045,15928,570,24,No
CUST_3009,34,106322,26213,679,48,No
CUST_3010,40,137257,6950,599,36,Yes
CUST_3011,45,91051,24477,548,12,No
CUST_3012,60,127509,15411,820,36,Yes
CUST_3013,44,46627,26695,333,12,No
CUST_3014,34,35198,22771,527,12,No
CUST_3015,46,89521,9274,698,48,No
CUST_3016,58,131439,40053,519,24,No
CUST_3017,43,126471,12045,670,48,No
CUST_3018,42,49475,34714,827,48,No
CUST_3019,39,125752,39386,374,48,No
CUST_3020,23,138998,48747,435,36,No
CUST_3021,62,39403,13562,373,12,No
CUST_3022,39,23681,32759,553,60,No
CUST_3023,29,111555,17026,317,24,No
CUST_3024,48,138884,45611,342,48,Yes
CUST_3025,40,113122,36589,349,12,Yes
CUST_3026,27,135260,47663,814,24,No
CUST_3027,34,62292,36738,602,60,No
CUST_3028,29,123057,31844,441,60,No
CUST_3029,39,125386,28447,501,48,Yes
CUST_3030,34,122306,29879,506,60,Yes
CUST_3031,58,25629,16966,714,60,No
CUST_3032,56,113246,22732,520,24,No
CUST_3033,60,115864,10289,661,24,Yes
CUST_3034,37,97814,25012,380,48,No
CUST_3035,50,28417,23812,584,12,No
CUST_3036,29,138888,40801,668,48,No
CUST_3037,53,54765,46628,791,36,No
CUST_3038,45,94499,45581,645,60,Yes
CUST_3039,34,134088,28092,503,12,Yes
CUST_3040,31,76574,30105,324,24,No
CUST_3041,55,122828,19294,368,36,Yes
CUST_3042,61,110545,8621,815,36,No
CUST_3043,34,148206,37442,791,60,No
CUST_3044,50,47675,26699,539,24,No
CUST_3045,61,145609,7347,660,12,No
CUST_3046,24,121711,34486,740,24,No
CUST_3047,24,92267,22110,330,60,No
CUST_3048,48,60563,9923,621,36,No
CUST_3049,28,31332,20611,643,60,No
CUST_3050,22,143745,24199,835,48,No
CUST_3051,61,39177,14066,654,36,No
CUST_3052,42,109254,41047,770,60,No
CUST_3053,61,88447,31754,404,12,No
CUST_3054,36,77104,41575,621,12,Yes
CUST_3055,49,104335,29260,826,12,No
CUST_3056,50,134938,21991,803,48,Yes
CUST_3057,32,100730,27553,384,24,Yes
CUST_3058,55,24951,29174,534,12,Yes
CUST_3059,31,126402,26957,562,48,No
CUST_3060,41,48333,5634,305,12,Yes
CUST_3061,41,41673,34881,793,48,No
CUST_3062,25,134421,17771,588,12,No
CUST_3063,40,60870,23298,649,24,No
CUST_3064,57,141945,19340,499,60,No
CUST_3065,23,147536,38356,634,12,No
CUST_3066,64,91101,40999,516,60,No
CUST_3067,53,42821,11351,652,12,No
CUST_3068,29,45494,8838,624,24,Yes
CUST_3069,29,119477,6973,527,60,No
CUST_3070,24,146083,42812,444,48,No
CUST_3071,55,94160,15247,607,12,Yes
CUST_3072,37,132698,49440,584,12,No
CUST_3073,54,131560,36655,691,48,No
CUST_3074,44,20835,48039,659,24,No
CUST_3075,52,145126,11683,464,36,No
CUST_3076,21,38646,16244,523,12,Yes
CUST_3077,28,143777,34058,423,48,No
CUST_3078,43,97360,44551,643,36,Yes
CUST_3079,60,57335,43362,823,12,No
CUST_3080,32,89351,33371,351,60,No
CUST_3081,32,134934,8822,428,48,Yes
CUST_3082,35,22429,33878,434,60,Yes
CUST_3083,61,61950,41157,426,24,Yes
CUST_3084,39,80654,10914,370,36,No
CUST_3085,46,127422,23164,572,48,Yes
CUST_3086,49,129934,32180,486,12,No
CUST_3087,42,139975,8688,302,12,No
CUST_3088,60,88143,19683,584,36,No
CUST_3089,41,111186,18080,321,60,Yes
CUST_3090,58,124234,35953,465,60,Yes
CUST_3091,40,117889,14916,609,48,No
CUST_3092,49,122326,34677,776,48,No
CUST_3093,24,97527,32360,797,60,No
CUST_3094,27,106704,42805,733,48,No
CUST_3095,48,51099,18453,533,60,Yes
CUST_3096,48,59385,27703,675,36,No
CUST_3097,24,55919,13640,545,48,Yes
CUST_3098,42,116952,34263,602,60,No
CUST_3099,32,80782,37849,704,48,No
CUST_3100,23,91116,44046,320,12,Yes
CUST_3101,42,92590,21078,556,12,No
CUST_3102,64,109626,28383,698,24,No
CUST_3103,22,60387,20536,828,60,No
CUST_3104,44,35823,12410,350,24,Yes
CUST_3105,54,66015,20926,746,60,No
CUST_3106,47,122877,39248,569,48,Yes
CUST_3107,61,35339,36159,561,60,Yes
CUST_3108,21,149949,47039,664,12,No
CUST_3109,28,23491,41366,348,48,No
CUST_3110,43,20706,45761,817,12,No
CUST_3111,58,117493,34090,417,48,No
CUST_3112,26,35728,25567,752,60,No
CUST_3113,42,26997,48663,696,60,No
CUST_3114,45,123537,20367,326,12,Yes
CUST_3115,38,80408,45412,671,36,Yes
CUST_3116,37,78097,49716,396,60,No
CUST_3117,32,149526,40367,828,36,No
CUST_3118,26,58523,10813,485,48,No
CUST_3119,46,141648,41621,514,36,Yes
CUST_3120,47,45163,39269,550,12,No
CUST_3121,28,37718,46190,515,24,Yes
CUST_3122,39,107508,45318,328,24,No
CUST_3123,62,103767,42018,401,12,No
CUST_3124,21,59619,44759,422,24,Yes
CUST_3125,49,32126,21498,353,12,No
CUST_3126,55,109131,30989,582,60,No
CUST_3127,60,84926,42174,416,36,No
CUST_3128,34,60633,30568,413,24,Yes
CUST_3129,55,97654,6041,842,60,No
CUST_3130,40,23317,44695,592,24,No
CUST_3131,33,64980,35099,494,48,No
CUST_3132,58,64115,29364,591,12,Yes
CUST_3133,28,81646,45639,560,12,No
CUST_3134,63,63158,44143,506,60,Yes
CUST_3135,40,75963,28482,348,48,No
CUST_3136,53,67631,8676,305,36,Yes
CUST_3137,46,69316,26781,678,48,No
CUST_3138,59,125364,35048,693,48,No
CUST_3139,41,79342,8065,523,36,Yes
CUST_3140,62,35504,7036,322,36,No
CUST_3141,63,88593,40814,409,48,No
CUST_3142,61,46660,21924,698,24,No
CUST_3143,29,57196,37844,471,24,Yes
CUST_3144,44,85938,21407,605,48,No
CUST_3145,57,28605,26518,450,24,Yes
CUST_3146,61,77388,22059,727,36,No
CUST_3147,37,101297,28052,766,36,No
CUST_3148,44,75501,9267,366,24,No
CUST_3149,41,73309,10988,455,36,No
CUST_3150,59,47043,32974,505,12,Yes
CUST_3151,61,53635,29036,454,36,No
CUST_3152,59,99315,13680,808,48,No
CUST_3153,33,100691,6485,373,60,No
CUST_3154,31,126514,19713,348,24,No
CUST_3155,39,53132,25043,766,24,No
CUST_3156,31,109387,7419,478,36,No
CUST_3157,33,35366,41263,347,36,Yes
CUST_3158,21,113944,22140,371,60,No
CUST_3159,60,92107,48484,412,60,Yes
CUST_3160,64,82580,17961,458,48,Yes
CUST_3161,39,135267,48075,329,12,Yes
CUST_3162,32,142362,11487,396,48,Yes
CUST_3163,28,77889,36110,550,24,Yes
CUST_3164,28,99553,47432,818,36,No
CUST_3165,32,59236,21360,391,48,Yes
CUST_3166,53,24150,41843,412,36,No
CUST_3167,46,131369,29882,558,36,Yes
CUST_3168,59,39423,22502,406,48,Yes
CUST_3169,48,24137,12631,689,48,Yes
CUST_3170,25,49992,8017,657,60,No
CUST_3171,28,130540,25725,498,12,Yes
CUST_3172,45,114438,29762,726,60,No
CUST_3173,47,135140,5784,777,12,No
CUST_3174,43,64921,33020,802,48,No
CUST_3175,50,141225,43459,419,12,Yes
CUST_3176,43,99369,20765,608,24,Yes
CUST_3177,40,86917,36127,837,60,No
CUST_3178,38,93690,8196,774,60,No
CUST_3179,38,54235,14552,643,60,Yes
CUST_3180,22,98975,46300,435,36,Yes
CUST_3181,24,39122,36921,576,36,No
CUST_3182,50,43956,9746,832,48,No
CUST_3183,53,83879,7999,330,48,No
CUST_3184,56,78560,49070,546,36,Yes
CUST_3185,38,141435,20595,710,60,No
CUST_3186,57,102800,27063,326,36,No
CUST_3187,39,130310,11200,372,12,No
CUST_3188,48,88685,43164,396,60,No
CUST_3189,60,44660,28377,645,36,No
CUST_3190,40,148029,18410,775,48,No
CUST_3191,53,126196,8598,599,36,Yes
CUST_3192,32,106064,15564,598,24,No
CUST_3193,35,134440,35898,586,36,No
CUST_3194,61,21168,25598,748,60,No
CUST_3195,59,65124,45404,511,36,Yes
CUST_3196,22,55897,22862,375,48,No
CUST_3197,49,35032,15265,700,12,No
CUST_3198,61,72797,14705,333,24,No
CUST_3199,30,55294,30544,797,60,No
CUST_3200,22,63827,19298,815,48,Yes
CUST_3201,31,23516,37670,627,24,No
CUST_3202,33,39751,47471,397,36,No
CUST_3203,30,50373,45934,665,24,No
CUST_3204,34,142026,11050,762,12,No
CUST_3205,38,50270,48952,327,24,No
CUST_3206,29,30386,26034,685,24,No
CUST_3207,59,121859,13484,572,36,No
CUST_3208,48,84817,36323,426,36,No
CUST_3209,23,85184,25796,501,60,No
CUST_3210,40,134316,34069,820,36,No
CUST_3211,26,99693,26827,586,24,No
CUST_3212,47,57879,40361,749,12,No
CUST_3213,22,125056,15315,387,36,Yes
CUST_3214,49,69597,31519,617,60,No
CUST_3215,58,59132,14107,318,60,No
CUST_3216,23,23626,8869,406,24,No
CUST_3217,36,105936,20447,757,36,Yes
CUST_3218,50,122179,32370,610,36,No
CUST_3219,60,123801,12971,711,60,No
CUST_3220,22,101515,36269,797,36,No
CUST_3221,37,97065,30651,543,24,No
CUST_3222,61,75390,40757,679,12,No
CUST_3223,32,36645,28446,814,24,No
CUST_3224,55,111960,43108,506,36,No
CUST_3225,63,74144,14643,693,24,Yes
CUST_3226,21,33382,8823,320,48,Yes
CUST_3227,35,24025,18454,826,48,Yes
CUST_3228,46,63226,8932,642,36,No
CUST_3229,57,99380,15220,501,36,Yes
CUST_3230,41,142971,13554,419,12,Yes
CUST_3231,51,138910,7429,688,24,Yes
CUST_3232,45,89711,33208,836,12,No
CUST_3233,43,116055,12444,533,36,Yes
CUST_3234,44,146189,15510,619,36,Yes
CUST_3235,58,94710,49045,479,60,No
CUST_3236,48,23443,15537,667,12,No
CUST_3237,41,41395,12147,375,36,Yes
CUST_3238,63,30725,45399,795,48,No
CUST_3239,38,53461,8598,821,60,No
CUST_3240,56,147000,42097,500,24,No
CUST_3241,55,61115,11718,645,60,Yes
CUST_3242,29,130084,47691,782,24,No
CUST_3243,58,116887,18782,518,48,Yes
CUST_3244,50,103732,5051,359,24,Yes
CUST_3245,64,132145,21702,849,12,No
CUST_3246,54,99790,15184,520,24,Yes
CUST_3247,52,99557,17468,801,24,No
CUST_3248,23,131672,27072,432,60,No
CUST_3249,23,91260,20479,352,48,No
CUST_3250,48,48690,33467,749,24,No
CUST_3251,64,21407,28402,361,12,Yes
CUST_3252,35,93568,12210,322,60,Yes
CUST_3253,61,78560,41724,343,48,Yes
CUST_3254,43,67340,11057,346,48,No
CUST_3255,60,37794,35916,323,36,No
CUST_3256,31,39881,32268,388,12,No
CUST_3257,52,106292,48978,473,60,No
CUST_3258,56,125698,28259,418,60,Yes
CUST_3259,53,114952,18864,477,12,Yes
CUST_3260,44,69703,39293,641,48,No
CUST_3261,59,64354,12043,358,24,Yes
CUST_3262,54,111288,46473,737,12,No
CUST_3263,48,98462,43893,727,60,No
CUST_3264,57,139020,45642,725,12,No
CUST_3265,27,119301,17529,680,48,No
CUST_3266,24,138764,35868,785,36,No
CUST_3267,57,34390,31309,484,36,Yes
CUST_3268,21,124403,28284,759,24,No
CUST_3269,21,107475,40268,401,24,Yes
CUST_3270,40,47307,8464,314,48,No
CUST_3271,39,116364,23643,350,24,Yes
CUST_3272,49,114049,34265,608,36,Yes
